Data Ricerca,Priorita',Distanza da Vedano Olona (km),Lat,Lon,Categoria,Sottocategoria,Nome Attivita',Comune,Indirizzo,Provincia,Telefono,Email,Sito Web,Ha Sito Web,Opportunita' Web,Fonte,OSM URL,Note
2026-04-08 14:11:36,MEDIA,17.61,45.61885,8.870733,Servizi Professionali,Azienda,Tessilidea Spa,Busto Arsizio,"Corso Sempione 35, 21052 Busto Arsizio",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/4849852326,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.62,45.789368,8.659043,Ristorazione,Caffetteria,L'angolo bar,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/3491431247,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.62,45.642508,8.765295,Ristorazione,Ristorante,Mastro Pizza,Cardano al Campo (VA),"Via al campo 23, Cardano al Campo (VA)",Varese,+39 0331 14 84 475,N/D,mastro.pizza,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/13272627633,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.63,45.619,8.86596,Ristorazione,Fast Food,La Sfiziosa,Busto Arsizio,"Via Gorizia 13b, 21052 Busto Arsizio",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/4680497596,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.63,45.914717,8.772987,Ristorazione,Ristorante,Ristorante Gibigiana,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/12688120517,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.63,45.618955,8.865834,Beauty & Benessere,Parrucchiere,Il Sogno del Sorriso,Busto Arsizio,"Via Gorizia 13d, 21052 Busto Arsizio",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/4680497425,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.64,45.621213,8.842382,Ristorazione,Ristorante,La Cornacchia e il Mosto,Busto Arsizio,"Viale Cadore 8, 21052 Busto Arsizio",Varese,+39 0331 386651,allacontrada@libero.it,https://lacornacchiaeilmosto.com/,SI,BASSA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/305172534,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.64,45.618538,8.873055,Ristorazione,Fast Food,La Piadineria,Olgiate Olona,"Via Mantova 1, 21075 Olgiate Olona",Varese,+3903311083905,N/D,https://www.lapiadineria.com/,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/12922814557,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.64,45.618893,8.865666,Sanita',Studio Medico,Studiio Medico,Busto Arsizio,"Via Gorizia 13g, 21052 Busto Arsizio",Varese,N/D,N/D,https://www.asst-valleolona.it/scegliere-il-medico-di-base-pediatra/ambito-di-busto-arsizio/,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/4680497423,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.66,45.61894,8.908639,Ristorazione,Bar,Punta Renas,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/6109514820,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.66,45.621513,8.838838,Beauty & Benessere,Parrucchiere,giovanna & nadia,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/5271639621,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.66,45.790089,8.658585,Sanita',Farmacia,Dispensario farmaceutico di Osmate,Osmate,"Via Achille Aliprandi 1, 21018 Osmate",Varese,+39 0331 953060,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/12587644017,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.66,45.641007,9.003363,Servizi Professionali,Agenzia Immobiliare,Gabetti,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/12466043531,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.67,45.790084,8.65854,Sanita',Studio Medico,Ambulatorio di Osmate,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/476534852,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.67,45.653272,8.742702,Fitness & Sport,Centro Sportivo,Crossodromo Vincenzo Agusta - Ciglione Malpensa,Cardano al Campo,"Via Papa Giovanni XXIII 264, 21010 Cardano al Campo",Varese,N/D,N/D,http://www.motoclubmvgallarate.it/,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/262846748,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.68,45.619325,8.855181,Ristorazione,Caffetteria,Bar del Tribunale,Busto Arsizio,"Via Volturno 8, 21052 Busto Arsizio",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/3810140970,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.68,45.620166,8.847562,Ristorazione,Ristorante,I 5 campanili,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/5271785681,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.68,45.621167,8.839475,Sanita',Dentista,Studio dentistico dottor Andrea Di Gioia,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/5271639623,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.68,45.618193,8.872326,Servizi Professionali,Azienda,Sapio,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/4849854682,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.69,45.886699,8.720269,Ristorazione,Pub,La Rambla,Orino,"Via San Lorenzo 62, 21030 Orino",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/1564262704,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.69,45.6507,8.746999,Ristorazione,Ristorante,Ristorante tiro a volo,Cardano al Campo,"Via Papa Giovanni Ventitreesimo 241, 21010 Cardano al Campo",Varese,+39 0331 261495,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/1749636910,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.69,45.621133,8.839078,Ristorazione,Caffetteria,Tom's Coffee,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/5271639622,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.69,45.618519,8.864751,Sanita',Dentista,Cimadent,Busto Arsizio,"Via Gorizia 11b, 21052 Busto Arsizio",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/4680501643,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.69,45.682012,8.702726,Artigiani,Glaziery,Veruska Pivetti,Somma Lombardo,"Via Eugenio Villoresi 26, 21019 Somma Lombardo",Varese,N/D,N/D,http://www.veruskapivetti.it/,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/2516237907,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.70,45.617925,8.874513,Ristorazione,Fast Food,Al-Qasr,Olgiate Olona,"Corso Sempione 118, 21057 Olgiate Olona",Varese,+390331879556,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/1282624020,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.70,45.618174,8.869432,Servizi Professionali,Azienda,Castellanza Formaggi,Busto Arsizio,"Via Valle Olona 24, 21052 Busto Arsizio",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/4849853368,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.70,45.863239,8.693675,Ristorazione,Ristorante,Agriturismo Bonè,N/D,N/D,Varese,+39 0332 700463,N/D,http://www.agriturismo-bone.com/,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/3887406816,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.71,45.790299,8.658021,Ristorazione,Ristorante,Osteria del Castelmagno,Osmate,"Via Guglielmo Marconi 27, 21018 Osmate",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/3846537457,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.73,45.67812,8.706377,Ristorazione,Ristorante,L'Uva Tardiva,Somma Lombardo,"Via Giuseppe Giusti 40a, 21019 Somma Lombardo",Varese,+39 0331 250084,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/2339812789,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.75,45.825677,8.667559,Ospitalita',Affittacamere,Agriturismo la Vigna,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/1054493822,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.75,45.689528,8.694144,Ospitalita',Affittacamere,Bed & Breakfast Il Ciliegio Fiorito,Somma Lombardo,"Località Peduzza 7, 21019 Somma Lombardo",Varese,N/D,N/D,http://www.bbilciliegiofiorito.it/,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/224015192,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.76,45.6787,8.705091,Ospitalita',Appartamenti,casa vacanza con giardino - comoda per malpensa e milano,Somma Lombardo,"Via Rimembranze 17, 21019 Somma Lombardo",Varese,+39 3420128164,antoniof.gestione@gmail.com,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/11127449980,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.76,45.696772,8.687652,Fitness & Sport,Centro Sportivo,Il Pratone,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/3765186853,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.76,45.643201,8.760513,Ospitalita',Hotel,Ibis Milano Malpensa Aeroporto,Cardano al Campo,"Via al Campo 100, 21010 Cardano al Campo",Varese,+39 0331 1834711,H5141@accor.com,http://www.ibis.com/it/hotel-5141-ibis-milano-malpensa-aeroporto/index.shtml,SI,BASSA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/311773292,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.77,45.632801,8.786631,Ristorazione,Pub,Sisters Pub,Samarate,"Via Moncenisio 7, 21017 Samarate",Varese,+39 0331 720035,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/5552789722,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.77,45.619217,8.84871,Ospitalita',Hotel,Hotel Hortensia,Busto Arsizio,"Via Adua 15, 21052 Busto Arsizio",Varese,+39 0331 626 299;+39 347 292 5261,info@hotelhortensia.it,https://www.hotelhortensia.it/,SI,BASSA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/335831804,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.78,45.619627,8.844698,Ristorazione,Bar,Il Tabaccaio di Corso Italia,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/6153106564,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.78,45.897869,8.735543,Servizi Professionali,Azienda,Modecor Italiana S.R.L. Uffici,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/1308902564,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.79,45.617341,8.86914,Ristorazione,Caffetteria,Piccolo Caffè,Busto Arsizio,"Via Torquato Tasso 37a, 21052 Busto Arsizio",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/4680505905,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.79,45.924778,8.79788,Ristorazione,Ristorante,Villa Puccini,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/1259074053,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.79,45.617414,8.867648,Servizi Professionali,Agenzia Immobiliare,Tecnocasa,Busto Arsizio,"Via Torino 28d, 21052 Busto Arsizio",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/4337245412,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.79,45.860526,8.689917,Ristorazione,Ristorante,L'Osteria della Purtascia,N/D,N/D,Varese,N/D,N/D,http://www.osteriadellapurtascia.it,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/1082012436,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.80,45.619446,8.844437,Ristorazione,Ristorante,Asel,Busto Arsizio,"Corso Italia 22, 21052 Busto Arsizio",Varese,+39 0331 686366,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/6153106566,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.80,45.643774,8.758355,Ospitalita',Hotel,Best Western Cavalieri della Corona,Cardano al Campo,"Via Baroldo 12, 21010 Cardano al Campo",Varese,+39 0331 730350,cavalieri.va@bestwestern.it,https://www.cavalieridellacorona.com/,SI,BASSA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/179367437,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.81,45.859686,8.688793,Ristorazione,Gelateria,Bar Felmoka,N/D,N/D,Varese,+39 335 711 3230,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/2343771231,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.81,45.619323,8.844278,Ristorazione,Caffetteria,Bar Moschito,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/12541850447,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.82,45.896662,8.732654,Ristorazione,Birreria,Die Biergarten,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/1292133394,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.83,45.61929,8.843639,Sanita',Chemist,Acqua & Sapone,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/5890339980,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.83,45.859723,8.688586,Sanita',Dentista,DentalPro,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/12370116984,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.83,45.618028,8.854556,Servizi Professionali,Agenzia Immobiliare,Colombo Immobiliare,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/6102544251,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.84,45.89689,8.732664,Ristorazione,Ristorante,Festa delle Ciliege,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/11978564392,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.84,45.616455,8.884014,Ristorazione,Gelateria,Gelateria La Parigina,Olgiate Olona,"Via Don Giovanni Minzoni 5, 21057 Olgiate Olona",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/1912527958,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.84,45.859184,8.687897,Beauty & Benessere,Parrucchiere,Acconciature Michela,N/D,N/D,Varese,+39 0332 700303,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/885286225,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.84,45.617929,8.854551,Sanita',Optician,Centrovista Besozzi,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/6102544249,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.84,45.616514,8.883814,Sanita',Farmacia,Farmacia Buon Gesù,Olgiate Olona,"Via Conciliazione 4, 21057 Olgiate Olona",Varese,+39 0331 375666,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/268809586,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.85,45.859212,8.687833,Ristorazione,Bar,Alba,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/885286238,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.85,45.616427,8.883876,Ristorazione,Bar,Caffetteria Erika,Olgiate Olona,"Via Don Giovanni Minzoni 6, 21057 Olgiate Olona",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/1109263826,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.85,45.617813,8.854565,Ristorazione,Caffetteria,jem café,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/6102544246,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.86,45.639728,9.005187,Ristorazione,Fast Food,Istanbul Cislago,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/12466014053,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.86,45.617838,8.853615,Ristorazione,Ristorante,Tokyo Restaurant,Busto Arsizio,"Viale Duca d'Aosta, 21052 Busto Arsizio",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/3603800971,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.87,45.85988,8.68818,Ristorazione,Caffetteria,Mokambo,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/12370116991,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.87,45.61943,8.840023,Ristorazione,Ristorante,Graninbottega,Busto Arsizio,"Viale Trentino 10, 21052 Busto Arsizio",Varese,+39 0331 317050,grani.inbottega@gmail.com,https://www.graninbottega.it,SI,BASSA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/8243063858,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.88,45.617613,8.854582,Beauty & Benessere,Parrucchiere,Giovanni Tropeano 2,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/6102544243,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.89,45.618076,8.848936,Ristorazione,Bar,Bar Giardino Di Falzone Antonino,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/13333899191,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.89,45.631869,8.985398,Fitness & Sport,Centro Sportivo,Campo Sportivo di Gerenzano,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/177282724,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.89,45.632627,8.987427,Fitness & Sport,Centro Sportivo,Palazzetto dello Sport di Gerenzano,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/314426609,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.89,45.617514,8.854596,Sanita',Farmacia,Farmacia Comunale 3,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/4589410520,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.89,45.897051,8.731984,Sanita',Farmacia,Farmacia di Cuvio,Cuvio,"Via Vittorio Veneto 12a, 21030 Cuvio",Varese,+39 0332 624208,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/12647303029,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.89,45.676286,8.705687,Ristorazione,Ristorante,Ristorante San Rocco,Somma Lombardo,"Via Giuseppe Giusti 49, 21019 Somma Lombardo",Varese,N/D,N/D,http://www.ristorantesanrocco.it/,SI,MEDIA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/224675402,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.90,45.917828,8.773857,Ospitalita',Affittacamere,La Resega,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/5326212230,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.90,45.618014,8.848719,Sanita',Farmacia,Farmacia Bossi,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/1128809159,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.91,45.916898,8.77123,Ristorazione,Ristorante,Circolo Amici miei,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/12688120519,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.91,45.616966,8.85821,Beauty & Benessere,Parrucchiere,Estro Acconciature,Busto Arsizio,"Via Marsala 9d, 21052 Busto Arsizio",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/5089117833,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.91,45.616342,8.868094,Servizi Professionali,Azienda,Magnetic Media,Busto Arsizio,"Via Torino 15a, 21052 Busto Arsizio",Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/4337244862,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.92,45.859392,8.686992,Ristorazione,Ristorante,Hokkaido Japanese Restaurant Hu Yuanyuan,Cocquio Trevisago,"Via Milano 18, 21034 Cocquio Trevisago",Varese,+39 0332 701342,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/74969951,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.93,45.615697,8.882623,Ristorazione,Caffetteria,Bar Buon Gesù,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/7058835686,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.93,45.618457,8.843123,Ristorazione,Ristorante,Yoshi Sushi,N/D,64a,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/5890339982,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.93,45.615924,8.871518,Fitness & Sport,Centro Sportivo,Campo Comunale Carlo Reguzzoni,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/463513263,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.93,45.616758,8.858617,Sanita',Studio Medico,Dottor Mario Tomasini,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/5089117847,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.94,45.899017,8.73432,Fitness & Sport,Centro Sportivo,Arrampicata,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/1289160343,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.95,45.618694,8.840025,Ristorazione,Pub,Cat & Bagpipes,Busto Arsizio,"Via Gioacchino Rossini 26, 21052 Busto Arsizio",Varese,+39 0331 380048;+39 371 1963147,bagpipespub@gmail.com,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/2591414835,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.95,45.616493,8.860074,Servizi Professionali,Azienda,Ceme Spa,Busto Arsizio,"Via Caprera 2, 21052 Busto Arsizio",Varese,+39 0331 324000,ceme@cemespa.it,http://www.cemespa.it/,SI,BASSA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/3810138641,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.96,45.615417,8.883507,Ristorazione,Ristorante,Il Feroce,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/1109635220,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.96,45.617466,8.848758,Ristorazione,Ristorante,Made in Italy,Busto Arsizio,"Via Mentana 21, 21052 Busto Arsizio",Varese,+39 0331 1121743,info@lapizzeriamadeinitaly.it,https://lapizzeriamadeinitaly.it,SI,BASSA,OpenStreetMap / Overpass,https://www.openstreetmap.org/node/9337600802,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.96,45.64174,8.759083,Ospitalita',Hotel,Novotel Milano Malpensa Airport,Cardano al Campo,"Via al Campo 99, 21010 Cardano al Campo",Varese,+39 0331 266611,h3458@accor.com,http://www.novotel.com/gb/hotel-3458-novotel-milano-malpensa-airport/index.shtml,SI,BASSA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/245431960,Verificare contatto commerciale e stato sito web
2026-04-08 14:11:36,MEDIA,17.97,45.907177,8.748321,Ospitalita',Rifugio,Baita Santa Maria,N/D,N/D,Varese,N/D,N/D,N/D,NO,ALTA,OpenStreetMap / Overpass,https://www.openstreetmap.org/way/203949197,Verificare contatto commerciale e stato sito web
